run_id,frame,track_id,classe,x1,y1,x2,y2,confiance
3,3266,2032,car,699,261,756,307,0.767
3,3266,2030,car,756,275,826,344,0.816
3,3266,2035,car,835,223,879,262,0.591
3,3266,2025,car,201,492,439,667,0.534
3,3267,2031,car,1142,363,1237,437,0.649
3,3267,2032,car,693,265,751,311,0.764
3,3267,2030,car,751,278,822,350,0.672
3,3267,2035,car,832,226,878,264,0.559
3,3267,2025,car,154,512,411,703,0.61
3,3268,2031,car,1135,355,1230,426,0.749
3,3268,2032,car,686,267,748,314,0.782
3,3268,2030,car,747,281,819,356,0.808
3,3268,2035,car,829,227,876,265,0.627
3,3268,2025,truck,101,532,383,742,0.501
3,3269,2031,car,1131,347,1220,416,0.56
3,3269,2032,car,680,269,743,319,0.796
3,3269,2030,car,742,287,816,360,0.76
3,3269,2035,car,827,227,875,267,0.721
3,3269,2025,car,37,558,352,786,0.652
3,3270,2031,car,1124,340,1212,406,0.728
3,3270,2032,car,674,273,739,323,0.777
3,3270,2030,car,737,292,813,367,0.703
3,3270,2035,car,825,227,873,269,0.77
3,3270,2025,truck,4,588,316,838,0.538
3,3271,2031,car,1121,333,1208,398,0.777
3,3271,2032,car,669,276,734,327,0.748
3,3271,2030,car,732,296,810,373,0.666
3,3271,2035,car,823,229,872,271,0.776
3,3271,2025,car,0,628,274,898,0.785
3,3272,2031,car,1116,327,1197,391,0.804
3,3272,2032,car,661,280,729,333,0.756
3,3272,2030,car,726,298,807,381,0.584
3,3272,2035,car,821,231,870,275,0.754
3,3272,2040,car,1674,663,1919,895,0.837
3,3273,2031,car,1113,321,1190,382,0.659
3,3273,2032,car,656,284,725,337,0.685
3,3273,2030,car,719,305,802,389,0.702
3,3273,2035,car,819,235,869,278,0.768
3,3273,2040,car,1641,634,1919,843,0.862
3,3273,2025,car,0,698,172,957,0.797
3,3274,2031,car,1108,316,1185,375,0.786
3,3274,2032,car,649,288,718,342,0.685
3,3274,2035,car,817,238,867,282,0.827
3,3274,2040,car,1603,639,1913,791,0.742
3,3274,2025,car,0,743,105,967,0.765
3,3275,2031,car,1105,311,1179,368,0.773
3,3275,2032,car,640,293,712,348,0.678
3,3275,2035,car,815,240,867,285,0.841
3,3275,2040,car,1566,574,1870,749,0.849
3,3275,2030,car,706,315,792,404,0.562
3,3276,2031,car,1102,307,1174,361,0.726
3,3276,2032,car,632,297,706,354,0.706
3,3276,2035,car,812,242,864,288,0.857
3,3276,2040,car,1533,544,1818,663,0.671
3,3276,2030,car,698,323,788,412,0.722
3,3277,2031,car,1098,302,1169,356,0.732
3,3277,2032,car,624,302,700,360,0.718
3,3277,2035,car,809,243,863,291,0.808
3,3277,2040,car,1504,521,1766,638,0.748
3,3277,2030,car,688,325,782,422,0.7
3,3278,2031,car,1093,298,1164,351,0.573
3,3278,2032,car,615,307,694,366,0.789
3,3278,2035,car,805,247,859,296,0.795
3,3278,2040,car,1476,498,1721,636,0.771
3,3278,2030,car,680,329,777,432,0.678
3,3278,2043,car,756,227,803,261,0.642
3,3279,2031,car,1090,293,1160,345,0.755
3,3279,2032,car,606,311,689,373,0.741
3,3279,2035,car,802,251,858,299,0.815
3,3279,2040,car,1454,479,1681,620,0.811
3,3279,2030,car,670,339,772,443,0.648
3,3279,2043,car,755,229,800,261,0.568
3,3280,2031,car,1089,287,1156,339,0.854
3,3280,2032,car,597,315,684,380,0.78
3,3280,2035,car,799,253,858,304,0.796
3,3280,2040,car,1435,462,1645,602,0.644
3,3280,2030,car,661,346,768,454,0.553
3,3280,2043,car,752,229,799,264,0.582
3,3281,2031,car,1085,284,1152,334,0.784
3,3281,2032,car,588,321,675,387,0.729
3,3281,2035,car,797,256,857,308,0.834
3,3281,2040,car,1417,448,1612,582,0.678
3,3281,2030,car,651,356,761,465,0.652
3,3281,2043,car,748,231,796,267,0.563
3,3282,2031,car,1082,280,1151,329,0.822
3,3282,2032,car,577,328,670,395,0.742
3,3282,2035,car,794,259,853,311,0.732
3,3282,2040,car,1399,435,1583,561,0.809
3,3282,2030,car,639,364,753,478,0.542
3,3282,2043,car,744,234,794,270,0.557
3,3283,2031,car,1080,275,1145,324,0.886
3,3283,2032,car,565,334,663,404,0.709
3,3283,2035,car,792,263,851,314,0.69
3,3283,2040,car,1382,422,1556,543,0.704
3,3283,2030,truck,626,372,746,491,0.531
3,3283,2043,car,740,236,793,273,0.604
3,3284,2031,car,1077,273,1140,320,0.872
3,3284,2032,car,553,338,653,411,0.693
3,3284,2035,car,790,265,849,318,0.793
3,3284,2040,car,1367,410,1532,526,0.731
3,3284,2030,truck,613,382,740,506,0.58
3,3284,2043,car,736,237,789,275,0.591
3,3285,2031,car,1076,270,1135,314,0.862
3,3285,2032,car,540,347,645,421,0.732
3,3285,2035,car,785,269,846,323,0.799
3,3285,2040,car,1353,399,1509,510,0.701
3,3285,2030,car,600,392,731,522,0.517
3,3285,2043,car,732,240,785,278,0.568
3,3286,2031,car,1074,267,1132,311,0.826
3,3286,2032,car,528,353,635,432,0.671
3,3286,2035,car,781,273,845,329,0.769
3,3286,2040,car,1343,391,1486,498,0.746
3,3286,2030,car,586,401,721,538,0.516
3,3286,2043,car,729,241,781,283,0.507
3,3287,2031,car,1070,263,1128,307,0.863
3,3287,2032,car,514,360,627,444,0.83
3,3287,2035,car,777,276,842,335,0.771
3,3287,2040,car,1330,382,1469,483,0.767
3,3287,2030,car,568,412,713,559,0.556
3,3287,2043,car,725,244,779,286,0.646
3,3288,2031,car,1068,262,1125,305,0.828
3,3288,2032,car,499,368,616,454,0.754
3,3288,2035,car,772,277,838,340,0.734
3,3288,2040,car,1319,371,1452,473,0.765
3,3288,2030,truck,550,425,703,579,0.579
3,3288,2043,car,719,246,777,289,0.659
3,3289,2031,car,1067,261,1122,300,0.825
3,3289,2032,car,482,377,604,466,0.831
3,3289,2035,car,767,283,837,345,0.778
3,3289,2040,car,1307,363,1436,459,0.801
3,3289,2030,car,526,437,694,603,0.561
3,3289,2043,car,717,249,773,292,0.735
3,3290,2031,car,1067,258,1120,297,0.783
3,3290,2032,car,465,386,591,479,0.725
3,3290,2035,car,763,286,833,350,0.792
3,3290,2040,car,1297,357,1422,450,0.784
3,3290,2030,car,505,450,680,629,0.559
3,3290,2043,car,713,251,771,295,0.766
3,3291,2031,car,1066,253,1118,294,0.723
3,3291,2032,car,448,395,578,493,0.771
3,3291,2035,car,758,291,831,357,0.75
3,3291,2040,car,1288,349,1407,439,0.712
3,3291,2043,car,708,252,769,299,0.845
3,3292,2031,car,1065,250,1115,290,0.682
3,3292,2032,car,427,405,565,508,0.674
3,3292,2035,car,753,295,828,363,0.779
3,3292,2040,car,1279,344,1393,429,0.651
3,3292,2043,car,703,255,764,304,0.674
3,3292,2030,truck,453,486,652,686,0.637
3,3293,2031,car,1063,248,1112,285,0.721
3,3293,2032,car,404,416,549,524,0.816
3,3293,2035,car,748,299,825,370,0.753
3,3293,2040,car,1271,337,1380,421,0.682
3,3293,2043,car,699,260,761,308,0.647
3,3293,2048,car,719,201,761,236,0.682
3,3293,2049,car,861,197,899,225,0.535
3,3293,2030,truck,419,510,635,722,0.545
3,3294,2031,car,1061,245,1110,283,0.807
3,3294,2032,car,380,428,533,540,0.805
3,3294,2035,car,743,301,821,376,0.809
3,3294,2040,car,1263,331,1368,412,0.738
3,3294,2043,car,695,263,759,311,0.767
3,3294,2048,car,716,201,760,238,0.756
3,3294,2049,car,859,201,898,226,0.556
3,3294,2030,truck,382,531,619,761,0.594
3,3295,2031,car,1060,243,1109,280,0.799
3,3295,2032,car,356,441,517,560,0.724
3,3295,2035,car,737,308,818,383,0.798
3,3295,2040,car,1256,324,1356,404,0.752
3,3295,2043,car,688,264,756,314,0.727
3,3295,2048,car,711,203,757,239,0.709
3,3295,2049,car,857,200,897,227,0.545
3,3295,2030,truck,338,556,598,809,0.516
3,3296,2031,car,1058,240,1106,275,0.825
3,3296,2032,car,328,452,501,581,0.65
3,3296,2035,car,732,314,814,391,0.783
3,3296,2040,car,1248,320,1347,396,0.741
3,3296,2043,car,684,266,751,316,0.82
3,3296,2048,car,708,205,755,240,0.768
3,3296,2049,car,856,201,895,228,0.502
3,3296,2030,car,288,585,576,861,0.528
3,3297,2031,car,1055,238,1104,273,0.77
3,3297,2032,car,296,469,481,605,0.634
3,3297,2035,car,724,318,810,400,0.751
3,3297,2040,car,1241,315,1336,388,0.576
3,3297,2043,car,679,271,748,322,0.881
3,3297,2048,car,706,206,752,241,0.721
3,3297,2030,truck,229,619,552,924,0.732
3,3298,2031,car,1052,236,1101,272,0.775
3,3298,2032,car,260,486,458,632,0.768
3,3298,2035,car,718,325,806,408,0.754
3,3298,2040,car,1234,308,1326,380,0.701
3,3298,2043,car,672,273,742,328,0.838
3,3298,2048,car,703,207,751,243,0.629
3,3298,2049,car,854,204,891,231,0.573
3,3299,2031,car,1051,233,1100,269,0.805
3,3299,2032,car,224,504,434,648,0.727
3,3299,2035,car,710,332,801,416,0.859
3,3299,2040,car,1227,304,1318,375,0.756
3,3299,2043,car,666,276,737,332,0.782
3,3299,2030,truck,78,695,487,1045,0.557
3,3300,2031,car,1048,230,1100,268,0.767
3,3300,2032,car,182,525,408,685,0.536
3,3300,2035,car,702,336,796,427,0.834
3,3300,2040,car,1222,300,1310,368,0.676
3,3300,2043,car,658,279,733,336,0.809
3,3300,2030,car,23,747,446,1072,0.511
3,3300,2048,car,695,211,744,247,0.608
3,3300,2049,car,851,204,890,235,0.525
3,3301,2031,car,1047,228,1099,262,0.667
3,3301,2035,car,693,342,790,438,0.791
3,3301,2040,car,1217,295,1300,361,0.726
3,3301,2043,car,652,283,729,340,0.852
3,3301,2048,car,693,214,740,249,0.646
3,3301,2049,car,849,207,890,236,0.519
3,3302,2031,car,1044,227,1097,260,0.761
3,3302,2035,car,685,349,788,447,0.779
3,3302,2040,car,1212,291,1293,355,0.729
3,3302,2043,car,646,287,723,344,0.785
3,3302,2048,car,690,217,738,252,0.757
3,3302,2049,car,848,206,889,237,0.578
3,3302,2030,car,0,880,341,1080,0.626
3,3303,2031,car,1044,226,1094,259,0.661
3,3303,2035,car,675,358,782,457,0.79
3,3303,2040,car,1205,287,1286,351,0.644
3,3303,2043,car,639,292,717,349,0.786
3,3303,2048,car,686,219,734,254,0.733
3,3303,2051,car,12,635,304,822,0.7
3,3304,2031,car,1043,225,1091,257,0.762
3,3304,2035,car,664,365,775,470,0.797
3,3304,2040,car,1199,284,1278,345,0.728
3,3304,2043,car,631,297,712,356,0.837
3,3304,2048,car,683,220,731,257,0.743
3,3304,2051,car,3,645,268,868,0.902
3,3304,2049,car,845,208,888,242,0.508
3,3305,2031,car,1044,224,1088,256,0.769
3,3305,2035,car,654,375,769,484,0.765
3,3305,2040,car,1197,280,1272,341,0.689
3,3305,2043,car,622,301,708,362,0.779
3,3305,2048,car,679,220,727,259,0.722
3,3305,2051,car,0,667,218,926,0.785
3,3306,2031,car,1043,223,1087,253,0.692
3,3306,2035,car,642,384,764,498,0.733
3,3306,2040,car,1192,277,1265,336,0.701
3,3306,2043,car,614,307,701,367,0.798
3,3306,2048,car,674,220,724,261,0.717
3,3306,2051,car,0,704,158,951,0.77
3,3307,2031,car,1043,221,1086,251,0.741
3,3307,2035,car,629,391,755,513,0.8
3,3307,2040,car,1187,273,1258,332,0.836
3,3307,2043,car,607,310,696,373,0.812
3,3307,2048,car,670,221,721,262,0.795
3,3307,2051,car,0,752,94,952,0.534
3,3308,2031,car,1043,219,1084,249,0.61
3,3308,2035,car,612,401,747,529,0.725
3,3308,2040,car,1182,270,1253,327,0.785
3,3308,2043,car,598,314,689,380,0.79
3,3308,2048,car,666,223,717,265,0.777
3,3308,2049,car,840,217,885,250,0.598
3,3309,2031,car,1041,217,1083,248,0.585
3,3309,2035,car,599,413,739,547,0.723
3,3309,2040,car,1179,268,1247,323,0.74
3,3309,2043,car,589,319,681,388,0.683
3,3309,2048,car,660,224,714,267,0.648
3,3309,2049,car,838,219,883,251,0.51
3,3310,2035,car,582,426,728,567,0.655
3,3310,2040,car,1175,265,1241,320,0.621
3,3310,2043,car,577,326,674,396,0.736
3,3310,2048,car,657,226,710,269,0.799
3,3310,2049,car,838,220,881,253,0.517
3,3311,2035,car,565,440,719,587,0.734
3,3311,2040,car,1170,263,1236,315,0.645
3,3311,2043,car,566,332,667,405,0.749
3,3311,2048,car,652,228,706,272,0.781
3,3311,2049,car,835,223,878,257,0.69
3,3312,2035,car,546,452,707,610,0.591
3,3312,2040,car,1165,260,1231,311,0.61
3,3312,2043,car,555,337,660,414,0.724
3,3312,2048,car,647,229,701,274,0.743
3,3312,2049,car,835,223,875,259,0.642
3,3313,2035,car,523,468,696,636,0.79
3,3313,2040,car,1164,258,1226,308,0.601
3,3313,2043,car,542,344,651,422,0.803
3,3313,2048,car,643,234,698,277,0.797
3,3313,2049,car,831,225,875,261,0.73
3,3314,2035,car,500,486,683,650,0.769
3,3314,2040,car,1162,254,1220,305,0.718
3,3314,2043,car,530,350,642,433,0.709
3,3314,2048,car,637,236,693,281,0.778
3,3314,2049,car,829,226,874,262,0.644
3,3314,2053,car,708,186,751,218,0.62
3,3315,2035,car,472,505,669,690,0.757
3,3315,2040,car,1159,253,1216,301,0.628
3,3315,2043,car,517,358,634,442,0.808
3,3315,2048,car,632,239,688,285,0.642
3,3315,2049,car,828,227,873,264,0.645
3,3316,2035,car,440,524,653,732,0.719
3,3316,2040,car,1154,249,1211,297,0.676
3,3316,2043,car,502,364,623,453,0.736
3,3316,2048,car,626,240,685,288,0.752
3,3316,2049,car,827,229,872,267,0.646
3,3317,2040,car,1151,247,1207,293,0.715
3,3317,2043,car,487,373,614,464,0.623
3,3317,2048,car,622,241,680,290,0.745
3,3317,2049,car,826,232,870,270,0.625
3,3318,2040,car,1148,245,1202,290,0.789
3,3318,2043,car,470,381,601,478,0.719
3,3318,2048,car,614,246,676,293,0.821
3,3318,2049,car,825,235,868,273,0.722
3,3318,2054,car,201,85,265,115,0.585
3,3318,2053,car,700,191,742,220,0.562
3,3318,2035,car,362,573,615,824,0.739
3,3319,2040,car,1145,243,1199,287,0.734
3,3319,2043,car,452,390,590,491,0.609
3,3319,2048,car,609,248,671,297,0.831
3,3319,2049,car,820,238,866,275,0.773
3,3319,2053,car,698,194,739,221,0.516
3,3319,2035,car,314,616,591,881,0.799
3,3320,2040,car,1142,239,1197,285,0.666
3,3320,2043,car,433,398,578,507,0.77
3,3320,2048,car,603,249,668,299,0.826
3,3320,2049,car,815,239,866,279,0.825
3,3320,2053,car,695,194,735,222,0.625
3,3320,2035,car,257,646,565,949,0.714
3,3321,2040,car,1139,237,1194,283,0.508
3,3321,2043,car,412,408,564,521,0.705
3,3321,2048,car,597,251,662,303,0.805
3,3321,2049,car,812,241,865,283,0.819
3,3321,2053,car,693,195,733,224,0.647
3,3321,2035,car,189,682,536,1029,0.698
3,3322,2040,car,1138,234,1189,280,0.504
3,3322,2043,car,389,420,549,537,0.759
3,3322,2048,car,589,253,659,306,0.749
3,3322,2049,car,811,242,863,286,0.758
3,3322,2053,car,690,196,730,226,0.673
3,3323,2043,car,365,432,532,556,0.843
3,3323,2048,car,581,257,654,311,0.732
3,3323,2049,car,807,246,861,289,0.668
3,3323,2053,car,687,197,727,227,0.753
3,3324,2043,car,337,446,517,576,0.638
3,3324,2048,car,574,259,646,315,0.676
3,3324,2049,car,803,250,860,293,0.823
3,3324,2053,car,684,197,725,228,0.704
3,3324,2040,car,1132,230,1183,274,0.51
3,3325,2043,car,308,460,500,599,0.506
3,3325,2048,car,566,262,641,318,0.725
3,3325,2049,car,801,252,858,297,0.79
3,3325,2053,car,681,199,724,230,0.637
3,3325,2040,car,1129,230,1178,272,0.634
3,3326,2043,car,276,474,480,622,0.688
3,3326,2048,car,559,263,634,321,0.785
3,3326,2049,car,799,253,856,298,0.789
3,3326,2053,car,679,199,721,230,0.605
3,3326,2040,car,1127,229,1175,270,0.596
3,3327,2043,car,239,492,457,644,0.697
3,3327,2048,car,551,267,627,326,0.815
3,3327,2049,car,797,256,853,300,0.718
3,3327,2053,car,674,200,718,233,0.683
3,3327,2040,car,1125,227,1173,268,0.671
3,3328,2043,car,200,510,433,674,0.529
3,3328,2048,car,542,270,621,331,0.831
3,3328,2049,car,794,261,852,305,0.683
3,3328,2053,car,672,201,715,234,0.705
3,3328,2040,car,1122,224,1170,266,0.631
3,3329,2043,truck,154,531,408,709,0.563
3,3329,2048,car,533,273,614,335,0.82
3,3329,2049,car,793,264,848,309,0.788
3,3329,2053,car,669,199,711,235,0.734
3,3329,2040,car,1120,222,1168,262,0.566
3,3330,2048,car,523,278,606,340,0.85
3,3330,2049,car,791,265,846,312,0.807
3,3330,2053,car,666,200,708,237,0.703
3,3330,2040,car,1118,220,1165,260,0.597
3,3331,2048,car,513,281,597,345,0.818
3,3331,2049,car,787,269,843,315,0.885
3,3331,2053,car,662,202,705,238,0.711
3,3331,2043,truck,49,579,345,789,0.636
3,3332,2048,car,504,285,592,351,0.779
3,3332,2049,car,783,272,841,320,0.902
3,3332,2053,car,659,204,702,238,0.641
3,3332,2043,car,10,608,309,839,0.694
3,3333,2048,car,493,289,582,356,0.872
3,3333,2049,car,780,276,839,324,0.873
3,3333,2053,car,655,204,699,240,0.693
3,3333,2043,car,0,640,269,900,0.872
3,3334,2048,car,480,293,574,361,0.777
3,3334,2049,car,777,279,835,329,0.768
3,3334,2053,car,652,205,697,242,0.669
3,3334,2043,car,0,671,222,954,0.7
3,3335,2048,car,469,297,566,367,0.738
3,3335,2049,car,769,281,833,334,0.711
3,3335,2053,car,648,207,695,244,0.689
3,3335,2043,car,0,708,168,974,0.707
3,3336,2048,car,456,302,556,373,0.725
3,3336,2049,car,763,285,831,339,0.785
3,3336,2053,car,644,210,691,245,0.606
3,3336,2043,car,0,755,106,977,0.571
3,3337,2048,car,444,307,548,381,0.792
3,3337,2049,car,759,287,829,344,0.769
3,3337,2053,car,640,212,688,247,0.692
3,3338,2048,car,429,311,535,388,0.783
3,3338,2049,car,754,293,825,351,0.573
3,3338,2053,car,637,213,683,249,0.653
3,3339,2048,car,414,316,524,396,0.795
3,3339,2049,car,751,299,822,356,0.716
3,3339,2053,car,632,214,680,250,0.613
3,3340,2048,car,399,323,513,404,0.821
3,3340,2049,car,745,304,817,362,0.638
3,3340,2053,car,628,217,676,253,0.617
3,3341,2048,car,381,328,501,413,0.814
3,3341,2049,car,741,309,813,368,0.805
3,3341,2053,car,623,216,673,257,0.677
3,3342,2048,car,365,333,487,420,0.809
3,3342,2049,car,733,312,811,375,0.699
3,3342,2053,car,620,219,670,258,0.681
3,3343,2048,car,346,340,476,431,0.736
3,3343,2049,car,729,317,806,382,0.729
3,3343,2053,car,613,220,665,261,0.653
3,3344,2048,car,327,348,460,440,0.749
3,3344,2049,car,722,324,803,388,0.833
3,3344,2053,car,610,221,661,263,0.635
3,3344,2056,car,135,81,210,115,0.565
3,3345,2048,car,307,353,446,451,0.811
3,3345,2049,car,717,329,799,397,0.766
3,3345,2053,car,605,224,656,263,0.759
3,3345,2056,car,132,81,208,115,0.586
3,3346,2048,car,283,362,430,462,0.758
3,3346,2049,car,710,335,792,405,0.622
3,3346,2053,car,600,225,653,266,0.741
3,3346,2056,car,129,81,205,114,0.563
3,3347,2048,car,259,370,414,475,0.848
3,3347,2049,car,701,342,788,414,0.755
3,3347,2053,car,596,226,649,268,0.816
3,3347,2056,car,123,82,202,114,0.626
3,3348,2048,car,234,378,396,487,0.776
3,3348,2049,car,692,349,782,424,0.723
3,3348,2053,car,590,227,646,269,0.808
3,3348,2056,car,117,82,198,114,0.603
3,3349,2048,car,210,385,377,499,0.768
3,3349,2049,car,683,356,779,435,0.768
3,3349,2053,car,584,229,642,272,0.737
3,3350,2048,car,179,395,357,515,0.676
3,3350,2049,car,674,361,774,445,0.832
3,3350,2053,car,577,229,638,274,0.744
3,3350,2056,car,111,81,193,115,0.567
3,3351,2048,car,147,404,336,532,0.768
3,3351,2049,car,664,370,769,457,0.771
3,3351,2053,car,573,231,634,276,0.696
3,3351,2056,car,108,81,190,116,0.606
3,3352,2048,car,113,416,313,551,0.827
3,3352,2049,car,653,379,761,469,0.841
3,3352,2053,car,566,234,629,278,0.826
3,3352,2056,car,105,80,188,115,0.577
3,3353,2048,car,76,428,288,568,0.831
3,3353,2049,car,643,388,756,482,0.828
3,3353,2053,car,560,236,622,282,0.697
3,3354,2048,car,36,442,259,589,0.835
3,3354,2049,car,631,396,747,497,0.839
3,3354,2053,car,554,239,617,285,0.753
3,3354,2057,car,746,200,786,223,0.577
3,3354,2056,car,102,80,183,115,0.576
3,3355,2048,car,5,457,228,609,0.788
3,3355,2049,car,617,406,740,511,0.827
3,3355,2057,car,745,202,782,226,0.517
3,3355,2056,car,96,80,181,115,0.543
3,3356,2048,car,0,474,196,634,0.774
3,3356,2049,car,603,418,731,530,0.621
3,3356,2057,car,743,202,782,227,0.621
3,3356,2056,car,93,79,179,116,0.526
3,3356,2053,car,542,241,608,291,0.544
3,3357,2048,car,0,489,159,650,0.848
3,3357,2049,car,590,430,722,546,0.767
3,3357,2057,car,741,203,780,228,0.621
3,3357,2056,car,88,79,178,116,0.535
3,3357,2053,car,535,242,602,294,0.731
3,3358,2048,car,0,504,119,651,0.728
3,3358,2049,car,570,442,714,566,0.749
3,3358,2057,car,738,204,777,228,0.667
3,3358,2053,car,527,245,596,297,0.645
3,3359,2048,car,0,527,74,655,0.673
3,3359,2049,car,550,456,704,586,0.674
3,3359,2057,car,735,204,774,231,0.698
3,3359,2056,car,83,82,171,118,0.534
3,3360,2049,car,527,474,693,612,0.7
3,3360,2057,car,732,204,772,233,0.643
3,3360,2053,car,511,251,585,303,0.742
3,3361,2049,car,507,490,679,637,0.746
3,3361,2057,car,729,204,769,235,0.524
3,3361,2053,car,503,252,579,308,0.82
3,3362,2049,car,483,509,666,666,0.613
3,3362,2057,car,728,207,767,236,0.536
3,3362,2053,car,495,254,572,310,0.81
3,3362,2056,car,77,81,164,116,0.521
3,3363,2049,car,454,530,652,702,0.725
3,3363,2057,car,725,208,765,238,0.53
3,3363,2053,car,485,258,567,315,0.786
3,3363,2056,car,74,81,160,116,0.535
3,3364,2057,car,722,210,764,239,0.507
3,3364,2053,car,477,261,559,319,0.799
3,3364,2056,car,71,82,158,117,0.614
3,3365,2057,car,718,211,763,240,0.58
3,3365,2053,car,469,263,552,322,0.697
3,3365,2056,car,69,82,154,117,0.6
3,3365,2049,car,384,576,618,782,0.655
3,3366,2057,car,713,213,762,242,0.546
3,3366,2053,car,459,264,545,326,0.673
3,3366,2056,car,67,82,150,117,0.613
3,3366,2049,car,338,605,596,835,0.852
3,3367,2057,car,710,216,758,244,0.675
3,3367,2053,car,449,268,538,330,0.768
3,3367,2056,car,64,82,148,118,0.612
3,3367,2049,car,289,641,573,892,0.886
3,3368,2057,car,707,217,754,245,0.656
3,3368,2053,car,436,271,529,335,0.797
3,3368,2056,car,61,81,147,118,0.574
3,3368,2049,car,229,673,545,961,0.845
3,3369,2057,car,704,219,750,247,0.599
3,3369,2053,car,427,274,520,340,0.735
3,3369,2056,car,59,81,145,119,0.551
3,3369,2049,car,159,713,514,1038,0.778
3,3370,2057,car,701,220,748,249,0.612
3,3370,2053,car,415,278,511,345,0.74
3,3370,2056,car,55,82,143,117,0.56
3,3370,2049,car,70,759,478,1071,0.597
3,3371,2057,car,698,221,745,251,0.673
3,3371,2053,car,404,282,502,350,0.683
3,3371,2056,car,50,82,141,117,0.608
3,3371,2049,car,18,818,434,1080,0.567
3,3372,2057,car,694,223,742,252,0.63
3,3372,2053,car,393,285,493,353,0.683
3,3372,2056,car,47,82,139,117,0.545
3,3372,2049,car,0,887,383,1080,0.668
3,3373,2057,car,690,225,740,255,0.695
3,3373,2053,car,378,288,483,361,0.672
3,3373,2056,car,44,82,137,117,0.524
3,3374,2057,car,686,227,736,257,0.7
3,3374,2053,car,365,291,474,367,0.73
3,3375,2057,car,683,228,730,260,0.729
3,3375,2053,car,351,295,461,372,0.789
3,3376,2057,car,679,228,727,262,0.756
3,3376,2053,car,338,300,451,379,0.747
3,3377,2057,car,675,230,723,265,0.83
3,3377,2053,car,321,305,438,387,0.653
3,3378,2057,car,668,233,721,268,0.757
3,3378,2053,car,304,310,427,393,0.751
3,3379,2057,car,662,236,719,269,0.792
3,3379,2053,car,288,313,414,401,0.719
3,3380,2057,car,658,238,715,271,0.806
3,3380,2053,car,269,319,401,409,0.693
3,3380,2056,car,22,83,115,118,0.502
3,3381,2057,car,653,240,710,274,0.717
3,3381,2053,car,250,324,387,417,0.773
3,3381,2056,car,18,82,112,118,0.511
3,3382,2057,car,649,243,706,276,0.743
3,3382,2053,car,232,328,372,427,0.756
3,3383,2057,car,644,243,701,281,0.793
3,3383,2053,car,209,334,358,435,0.524
3,3384,2057,car,638,246,698,283,0.707
3,3384,2053,car,187,340,341,443,0.677
3,3385,2057,car,633,249,692,286,0.712
3,3385,2053,car,164,347,325,454,0.661
3,3385,2056,car,7,81,102,118,0.569
3,3386,2057,car,628,252,688,289,0.786
3,3386,2053,car,136,356,308,464,0.684
3,3387,2057,car,620,253,684,294,0.817
3,3387,2053,car,109,360,288,477,0.686
3,3388,2057,car,613,255,678,297,0.847
3,3388,2053,car,80,368,268,489,0.579
3,3389,2057,car,607,257,675,299,0.834
3,3389,2053,car,50,377,246,504,0.609
3,3389,2056,car,1,81,88,116,0.516
3,3390,2057,car,601,263,670,302,0.781
3,3390,2053,car,15,384,223,518,0.599
3,3390,2056,car,0,80,84,116,0.593
3,3391,2057,car,595,266,664,307,0.697
3,3391,2053,car,0,393,199,531,0.753
3,3391,2056,car,0,80,82,116,0.606
3,3392,2057,car,588,268,658,310,0.77
3,3392,2053,car,0,402,173,549,0.629
3,3392,2056,car,0,80,79,117,0.628
3,3393,2057,car,579,270,651,314,0.854
3,3393,2053,car,0,413,145,564,0.613
3,3393,2056,car,0,79,76,118,0.645
3,3394,2057,car,571,273,645,319,0.795
3,3394,2056,car,0,80,73,119,0.697
3,3395,2057,car,562,276,638,323,0.829
3,3395,2056,car,0,80,70,119,0.652
3,3395,2053,car,0,438,83,567,0.636
3,3396,2057,car,554,282,632,329,0.88
3,3396,2056,car,0,80,68,120,0.687
3,3396,2053,car,0,456,43,572,0.623
3,3397,2057,car,545,284,625,334,0.856
3,3397,2056,car,0,80,66,121,0.637
3,3397,2061,car,1657,456,1912,603,0.567
3,3398,2057,car,536,287,617,339,0.741
3,3398,2056,car,0,81,64,121,0.515
3,3398,2061,car,1632,443,1882,584,0.55
3,3399,2057,car,526,290,609,345,0.841
3,3400,2057,car,516,295,602,348,0.852
3,3401,2057,car,505,302,593,355,0.82
3,3401,2061,car,1561,402,1770,529,0.587
3,3402,2057,car,494,304,585,359,0.772
3,3402,2063,car,1751,760,1919,1003,0.785
3,3402,2061,car,1541,393,1738,512,0.629
3,3403,2057,car,482,308,576,365,0.803
3,3403,2063,car,1709,726,1919,964,0.874
3,3403,2061,car,1522,386,1709,497,0.624
3,3404,2057,car,469,314,567,372,0.836
3,3404,2063,car,1663,683,1919,902,0.896
3,3404,2061,car,1505,375,1683,484,0.605
3,3405,2057,car,457,318,558,380,0.856
3,3405,2063,car,1620,651,1918,847,0.852
3,3406,2057,car,441,324,546,390,0.852
3,3406,2063,car,1582,615,1885,798,0.822
3,3406,2061,car,1473,354,1637,457,0.629
3,3407,2057,car,426,330,535,396,0.83
3,3407,2063,car,1549,583,1835,754,0.829
3,3407,2061,car,1458,349,1614,446,0.643
3,3408,2057,car,411,336,524,403,0.796
3,3408,2063,car,1517,554,1785,718,0.793
3,3408,2061,car,1445,343,1593,439,0.73
3,3409,2057,car,394,342,511,413,0.839
3,3409,2063,car,1489,531,1738,683,0.824
